mfName,MFType,score_raw,age_months,cost_of_uniqueness,crowding_score,flow_vol_ann_36m_std,flows_ann_36m_avg,ret_3m,ret_6m,value_added,vol_ret_36m,score_0_100,rank
Mandiri Obligasi Andalan,PT,-0.5951736212428885,50,1.529996741029772,0.0196057548525122,0.0010093105164169,0.0005910157262877,0.0070401954730421,0.0271134802078862,-4.109673294622074,0.0086377422351349,7.2,128
BNP Paribas Obligasi Cemerlang,PT,-0.6010767491293694,89,3.427308841574178,0.1246776585730491,0.0048240064498011,-0.0034288353411226,0.0213780481545762,0.0452040765916941,-3.007029688358923,0.0099230151325408,7.1,129
Bahana Mes Syariah Fund Kelas D,PT,-0.6299429531021262,43,4.148630136073125,0.0358263164461826,0.0045790766924434,-0.0035351405112483,0.0235332582832201,0.0517143811549043,-2.646274779986206,0.0115943131331084,6.5,130
Panin Dana Obligasi Bersama,PT,-0.6663465959723389,87,1.027426493160042,0.026694360465328,0.013886024544433,0.0207499644723086,0.00459886592,0.0186174021517999,-6.883197121697475,0.0068666684003696,5.7,131
Bahana Pendapatan Tetap Utama,PT,-0.6677103661225928,64,4.240962839911858,0.0568179559707875,0.0059070538869662,-0.0041826313107067,0.0221431506014133,0.0430116372070836,-4.158183917338217,0.0090109038084114,5.6,132
Principal Prime Income Fund 4,PT,-0.7433159531664446,100,1.504605305654712,0.0030608064702444,0.0068975172180488,-0.0045312751662927,0.0260043586863223,0.0273660274181879,-11.06621236427994,0.0123792419116496,4.0,133
Bahana Regular Income Fund,PT,-0.8151419297937424,120,4.020015072603142,0.004978855114138,0.0080367671789961,0.0138919050254332,0.0065099789359999,0.0172127965795898,-5.763729349105995,0.0051857466438275,2.4,134
PNM Optima Bulanan,PT,-0.8515601387919346,35,3.044137560843422,0.0144992004997281,0.00119471031919,-0.0013833373493962,0.0050063323759999,0.0077221314257183,-3.760492940990728,0.0015954175449885,1.6,135
BNP Paribas Obligasi Berlian,PT,-0.8704044906294441,89,2.210816347389633,0.0953567887439176,0.0043481159456542,-0.0027749378323952,0.0146483868165323,0.0246548671514494,-4.298540487456926,0.0105927852387128,1.2,136
Bahana Pendapatan Tetap Regular,PT,-0.8883800393705308,101,4.289363931480269,0.0674608021381874,0.0084288769794953,0.0132636690326573,0.0082958430319999,0.0274630021088317,-4.729502443779105,0.0090988029039931,0.8,137
PNM SBN 90,PT,-0.9256377171997816,107,3.257137790111725,0.0789459355672223,0.0057437523222196,-0.0025347306630237,0.0043931131700001,0.0296649788683844,-3.909254469914748,0.0121433914549672,0.0,138
